"UF";"Cargo";"Nr";"Candidato";"Partido";"Coligação";"Situação";"Votação";"% Válidos";
"";"";"1234";"RAIMUNDO NONATO SILVA";"PDT";"PDT / PTC / PROS";"Suplente";"5.600";"0,18"
"";"";"7024";"DANIEL VAZ ABREU";"PT do B";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"5.161";"0,16"
"";"";"3333";"JANILSON DOUGLAS JANSEN FRANÇA";"PMN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"4.894";"0,16"
"";"";"4090";"JOSÉ CARLOS REIS FILHO";"PSB";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"4.472";"0,14"
"";"";"4500";"RAIMUNDO FREIRE CUTRIM";"PSDB";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"4.396";"0,14"
"";"";"2808";"GARDENIA SABOIA ALMEIDA AIRES";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"4.120";"0,13"
"";"";"2222";"LUIS SANTOS MACIEL";"PR";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"3.889";"0,12"
"";"";"9090";"RAIMUNDO NONATO DA SILVA FILHO";"PROS";"PDT / PTC / PROS";"Suplente";"3.722";"0,12"
"";"";"4444";"MANOEL PEREIRA MACHADO NETO";"PRP";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"3.653";"0,12"
"";"";"1455";"ANTÔNIO FELICIANO DA SILVA";"PTB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"3.394";"0,11"
"";"";"1311";"FRANCISCO ROGÉRIO SOUSA";"PT";"PT / PSD";"Suplente";"3.389";"0,11"
"";"";"3633";"MARCO CANTANHEDE DO LAGO";"PTC";"PDT / PTC / PROS";"Suplente";"3.360";"0,11"
"";"";"5050";"FRANCISCO DAS CHAGAS SOUSA";"PSOL";"PSOL";"Não eleito";"3.319";"0,11"
"";"";"2555";"SERGIO MURILO DE PAULA BARROS MUNIZ";"DEM";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"3.278";"0,10"
"";"";"1777";"JOSE RENATO  SANTOS COSTA";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"3.273";"0,10"
"";"";"1714";"FERNANDA MARIA DE MATOS CORREA DE OLIVEIRA";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"3.157";"0,10"
"";"";"3610";"NEY MARCOS NASCIMENTO DE SOUZA";"PTC";"PDT / PTC / PROS";"Suplente";"3.110";"0,10"
"";"";"2712";"ADILTON SOUZA SILVA";"PSDC";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"3.089";"0,10"
"";"";"3600";"RAFAEL VERNER HERINGER";"PTC";"PDT / PTC / PROS";"Suplente";"3.070";"0,10"
"";"";"6515";"EDMILSON SANCHES";"PC do B";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"2.829";"0,09"
"";"";"5400";"INALDO ALVES PEREIRA";"PPL";"PPL";"Não eleito";"2.829";"0,09"
"";"";"3612";"JORGE HENRIQUE ROCHA CAMPOS";"PTC";"PDT / PTC / PROS";"Suplente";"2.748";"0,09"
"";"";"2877";"JURIOSMAR DE JESUS LINDOSO AIRES";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"2.745";"0,09"
"";"";"7789";"LEONILDE SANTOS CHAVES";"SD";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"2.643";"0,08"
"";"";"2888";"MARIO NOGUEIRA BRAGA NETO";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"2.596";"0,08"
"";"";"1771";"JOSE MAGNO SOUSA MAGALHAES";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"2.527";"0,08"
"";"";"3388";"HANS JOSEPH NINA HOHN";"PMN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"2.513";"0,08"
"";"";"6545";"WILTON CARLOS REGO RIBEIRO";"PC do B";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"2.244";"0,07"
"";"";"4050";"JOSÉ CAMPOS DE MEDEIROS";"PSB";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"2.065";"0,07"
"";"";"1331";"LUIZ EDUARDO ELIAS BRAGA";"PT";"PT / PSD";"Suplente";"1.951";"0,06"
"";"";"3677";"ARI ROGÉRIO FERREIRA DA SILVA";"PTC";"PDT / PTC / PROS";"Suplente";"1.859";"0,06"
"";"";"3653";"LINDENBERG CUNHA BRAGA";"PTC";"PDT / PTC / PROS";"Suplente";"1.792";"0,06"
"";"";"4010";"JOMANIR ABRAO SILVA JUNIOR";"PSB";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"1.769";"0,06"
"";"";"5454";"LUIZA LEAL FERREIRA DO LAGO";"PPL";"PPL";"Não eleito";"1.742";"0,06"
"";"";"3322";"DILMAR SOUSA ARAÚJO";"PMN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"1.728";"0,06"
"";"";"7012";"MARIA APARECIDA GOMES CARDOSO";"PT do B";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"1.581";"0,05"
"";"";"1256";"JOSE DE RIBAMAR JANSEN PENHA";"PDT";"PDT / PTC / PROS";"Suplente";"1.521";"0,05"
"";"";"1700";"HENRIQUE JORGE REIS DE ALMEIDA";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"1.486";"0,05"
"";"";"5199";"FABIO OLIVEIRA MOREIRA";"PEN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"1.451";"0,05"
"";"";"3100";"ANTONIO FERREIRA MARTINS";"PHS";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"1.395";"0,04"
"";"";"1788";"WOLMER DE AZEVEDO ARAUJO";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"1.372";"0,04"
"";"";"2213";"JOSE LOPES CARVALHO";"PR";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"1.321";"0,04"
"";"";"4020";"CARLOS AUGUSTO PINTO DINIZ";"PSB";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"1.308";"0,04"
"";"";"1100";"JANIEL FERREIRA LIMA";"PP";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"1.268";"0,04"
"";"";"1717";"AGEMIRO MEDEIROS DE SOUSA";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"1.248";"0,04"
"";"";"1712";"JOAO BATISTA CARVALHAL MIRANDA";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"1.229";"0,04"
"";"";"1325";"JOSE ANTONIO MONTE LIMA";"PT";"PT / PSD";"Suplente";"1.201";"0,04"
"";"";"5190";"PAULO ALFREDO DONJIE DE OLIVEIRA";"PEN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"1.198";"0,04"
"";"";"3696";"EDMUNDO RODRIGUES BELFORT";"PTC";"PDT / PTC / PROS";"Suplente";"1.178";"0,04"
"";"";"1200";"MARIO JACKSON SIQUEIRA BAYMA";"PDT";"PDT / PTC / PROS";"Suplente";"1.166";"0,04"
"";"";"3611";"FRANCISCO PEREIRA DE SOUSA";"PTC";"PDT / PTC / PROS";"Suplente";"1.143";"0,04"
"";"";"1600";"RONILSON FLAVIO SILVA PEREIRA";"PSTU";"PSTU";"Não eleito";"1.067";"0,03"
"";"";"1310";"ALMIR BRUNO JACINTO TAVARES";"PT";"PT / PSD";"Suplente";"1.063";"0,03"
"";"";"5051";"ALINE MARIA DOS SANTOS PEREIRA";"PSOL";"PSOL";"Não eleito";"1.043";"0,03"
"";"";"1545";"LINDALVA SEREJO CARDOSO";"PMDB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"1.038";"0,03"
"";"";"1350";"ALEXANDRE BRITO ARAUJO";"PT";"PT / PSD";"Suplente";"1.026";"0,03"
"";"";"3621";"MARCELLO SOARES SANTOS";"PTC";"PDT / PTC / PROS";"Suplente";"1.016";"0,03"
"";"";"1755";"LUIZ ANTONIO GUTERRES FILHO";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"972";"0,03"
"";"";"5555";"FRANCISCO CLEBER SILVA ARAUJO";"PSD";"PT / PSD";"Suplente";"971";"0,03"
"";"";"5155";"LOURIVAL DE LIMA SILVA";"PEN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"916";"0,03"
"";"";"1312";"FRANCISCA DAS CHAGAS DINIZ GOMES";"PT";"PT / PSD";"Suplente";"895";"0,03"
"";"";"1900";"RAIMUNDO DE OLIVEIRA SOBRINHO";"PTN";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"869";"0,03"
"";"";"4510";"JOANICE DO NASCIMENTO SOARES FRAZÃO";"PSDB";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"864";"0,03"
"";"";"6555";"GENIVAL ALVES DA SILVA";"PC do B";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"862";"0,03"
"";"";"3613";"VALDENIR ARAUJO LIMA";"PTC";"PDT / PTC / PROS";"Suplente";"860";"0,03"
"";"";"1388";"MARIA JOSÉ DOS RAMOS SOARES DOURADO";"PT";"PT / PSD";"Suplente";"858";"0,03"
"";"";"2833";"LEONIDAS COUTINHO DE OLIVEIRA";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"838";"0,03"
"";"";"1372";"FRANCISMAR FERREIRA";"PT";"PT / PSD";"Suplente";"834";"0,03"
"";"";"2815";"JULIETE LIMA ANDRADE";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"824";"0,03"
"";"";"4343";"WASHINGTON LUIS CAMPOS RIO BRANCO";"PV";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"804";"0,03"
"";"";"9000";"JADSON WELDER DA SILVA MELO";"PROS";"PDT / PTC / PROS";"Suplente";"794";"0,03"
"";"";"3616";"ÉZIO ROGERIO SANTOS CORREIA";"PTC";"PDT / PTC / PROS";"Suplente";"793";"0,03"
"";"";"1500";"MARCIA CRISTIANE SILVA OLIVEIRA";"PMDB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"773";"0,02"
"";"";"1122";"CLAUDIO MARCOS BASTOS COSTA";"PP";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"753";"0,02"
"";"";"1731";"GABRIELLE ANDRESSA FREITAS MARANHAO";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"723";"0,02"
"";"";"2121";"FELIX LIMA E SILVA";"PCB";"PCB";"Não eleito";"684";"0,02"
"";"";"1015";"JOSE RAMALHO DE CASTRO  RODRIGUES";"PRB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"670";"0,02"
"";"";"1770";"CARLOS ANTONIO ARAUJO LOUREIRO";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"661";"0,02"
"";"";"5154";"JOSE DE RIBAMAR DE JESUS SEIXAS";"PEN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"650";"0,02"
"";"";"1978";"JOSE RICARDO SILVA DOS SANTOS";"PTN";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"636";"0,02"
"";"";"5020";"RAIMUNDO SILVA";"PSOL";"PSOL";"Não eleito";"607";"0,02"
"";"";"1366";"ROMENO BARROS DA SILVA";"PT";"PT / PSD";"Suplente";"597";"0,02"
"";"";"2717";"NATANIEL CANTANHEDE RODRIGUES";"PSDC";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"594";"0,02"
"";"";"1790";"ELBER MONTEIRO DOS SANTOS";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"588";"0,02"
"";"";"1412";"JULIO RHOMELL FERNANDES GONDIM";"PTB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"581";"0,02"
"";"";"1413";"ANTÔNIO CÍCERO LOPES ASSUNÇÃO";"PTB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"565";"0,02"
"";"";"5055";"ISAC FERREIRA DE SOUSA";"PSOL";"PSOL";"Não eleito";"548";"0,02"
"";"";"3636";"RAIMUNDO NONATO COELHO LOPES";"PTC";"PDT / PTC / PROS";"Suplente";"538";"0,02"
"";"";"5511";"SAMUEL SANTOS PEREIRA";"PSD";"PT / PSD";"Suplente";"513";"0,02"
"";"";"1711";"MARIA DAS NEVES CARDIAS SOUSA";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"513";"0,02"
"";"";"4045";"JOSÉ ALVES DOS SANTOS";"PSB";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"493";"0,02"
"";"";"3310";"IZIANNA DA SILVA PEREIRA";"PMN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"487";"0,02"
"";"";"3300";"NALDIA MORENO RODRIGUES";"PMN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"485";"0,02"
"";"";"2777";"TERESINHA DE JESUS MESQUITA MATOS";"PSDC";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"471";"0,02"
"";"";"2828";"LUIS FERNANDO COSTA ALVES";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"448";"0,01"
"";"";"1720";"ANTONIO DE JESUS FRAZÃO ABREU";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"445";"0,01"
"";"";"1456";"TEREZINHA DE OLIVEIRA AMARO";"PTB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"444";"0,01"
"";"";"1357";"RAFAEL BARROS ALMEIDA";"PT";"PT / PSD";"Suplente";"444";"0,01"
"";"";"2277";"ANA LUCIA RIBEIRO SERRA DA SILVA";"PR";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"443";"0,01"
"";"";"2123";"SILDEANE SALES COUTINHO";"PCB";"PCB";"Não eleito";"431";"0,01"
"";"";"1145";"RONALDO ALMEIDA DE FREITAS";"PP";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"422";"0,01"
"";"";"5412";"GILDASIO ARRAIS PEREIRA";"PPL";"PPL";"Não eleito";"419";"0,01"
"";"";"2177";"JOSÉ MOREIRA DA SILVA";"PCB";"PCB";"Não eleito";"397";"0,01"
"";"";"1133";"RAIMUNDO LOPES MORENO E SILVA";"PP";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"376";"0,01"
"";"";"1722";"MARIA JOANA SERRAO PEREIRA";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"372";"0,01"
"";"";"3678";"MIDIÃ ARAUJO VERAS SODRÉ";"PTC";"PDT / PTC / PROS";"Suplente";"371";"0,01"
"";"";"4065";"ANA CLAUDIA AYRES DINIZ";"PSB";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"360";"0,01"
"";"";"2855";"FRANCISCO SOUZA CAITANO";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"356";"0,01"
"";"";"2147";"ALUIZIO BARROSO DE MELO";"PCB";"PCB";"Não eleito";"346";"0,01"
"";"";"1773";"ESTER ALVES SOARES";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"322";"0,01"
"";"";"1244";"DOMINGOS BARBOSA CAMPELO";"PDT";"PDT / PTC / PROS";"Suplente";"302";"0,01"
"";"";"2212";"CESAR ROBERTO LESSA DE CARVALHO";"PR";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"297";"0,01"
"";"";"2713";"ORNELIA MARIA SILVA DE ARAUJO";"PSDC";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"295";"0,01"
"";"";"2210";"EDILSON SOUSA RODRIGUES";"PR";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"291";"0,01"
"";"";"2822";"SEBASTIÃO FERREIRA MARTINS";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"281";"0,01"
"";"";"1441";"EMILCE MARIA CAMPOS";"PTB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"255";"0,01"
"";"";"1444";"ASTROGILSON DOS SANTOS LEAL";"PTB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"250";"0,01"
"";"";"6536";"ZENI PEREIRA PINHEIRO";"PC do B";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"250";"0,01"
"";"";"1245";"KATIANE SANTOS ARAUJO";"PDT";"PDT / PTC / PROS";"Suplente";"246";"0,01"
"";"";"5100";"MARIDALVA LIMA LOPES";"PEN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"244";"0,01"
"";"";"3334";"EDVAN FERREIRA MATOS";"PMN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"232";"0,01"
"";"";"5123";"CONCEIÇÃO COSTA PINTO";"PEN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"214";"0,01"
"";"";"2810";"PAULO DE JESUS PESSOA SOARES";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"206";"0,01"
"";"";"4433";"AUXILIADORA RODRIGUES";"PRP";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"202";"0,01"
"";"";"1277";"LAYDIANNE CASTRO DE OLIVEIRA COSTA";"PDT";"PDT / PTC / PROS";"Suplente";"202";"0,01"
"";"";"4415";"ARTUR EDUARDO MONTEIRO";"PRP";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"199";"0,01"
"";"";"3663";"MARIA DA PURIFICAÇÃO RODRIGUES VERAS";"PTC";"PDT / PTC / PROS";"Suplente";"187";"0,01"
"";"";"1113";"ALANE KELLY FERREIRA CARDOSO";"PP";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"183";"0,01"
"";"";"9009";"DANIEL AUGUSTO SILVA GONÇALVES DE JESUS";"PROS";"PDT / PTC / PROS";"Suplente";"181";"0,01"
"";"";"5044";"MARIA ANTONIA BARROS FELIX";"PSOL";"PSOL";"Não eleito";"164";"0,01"
"";"";"1301";"EVANDRO NONATO DE SOUSA FILHO";"PT";"PT / PSD";"Suplente";"157";"0,01"
"";"";"2788";"JANDY WARLLY DAS CHAGAS PEREIRA";"PSDC";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"155";"0,00"
"";"";"3650";"SAMIA SALES SANTIAGO";"PTC";"PDT / PTC / PROS";"Suplente";"151";"0,00"
"";"";"3380";"JOSE FERNANDO GONÇALVES DE SÁ";"PMN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"137";"0,00"
"";"";"1780";"HAMIN RACHID TRABULSI";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"132";"0,00"
"";"";"1238";"THALIA COSTA SOUSA";"PDT";"PDT / PTC / PROS";"Suplente";"132";"0,00"
"";"";"2710";"ALDAMIR GARCIA SPINDOLA";"PSDC";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"127";"0,00"
"";"";"7015";"ALEX LIMA SILVA";"PT do B";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"123";"0,00"
"";"";"1598";"JUCICLEIA PEREIRA DA PAZ";"PMDB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"117";"0,00"
"";"";"3644";"WALLAS SANTANA DE OLIVEIRA";"PTC";"PDT / PTC / PROS";"Suplente";"98";"0,00"
"";"";"5423";"GASPAR MORAES";"PPL";"PPL";"Não eleito";"94";"0,00"
"";"";"1217";"VENINA DA COSTA BEZERRA";"PDT";"PDT / PTC / PROS";"Suplente";"93";"0,00"
"";"";"1730";"JOSE DOS SANTOS CONCEIÇÃO";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"78";"0,00"
"";"";"1597";"AURILENE DE JESUS SOUSA DA SILVA";"PMDB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"73";"0,00"
"";"";"1303";"VILSON DE JESUS SILVA";"PT";"PT / PSD";"Suplente";"66";"0,00"
"";"";"1422";"MARIA EUNICE DA SILVA CRUZ";"PTB";"PMDB / DEM / PTB / PV / PRB / PR";"Suplente";"63";"0,00"
"";"";"2899";"GECILDA MENDES FREITAS";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"59";"0,00"
"";"";"1263";"LUCIANA FERREIRA CALDAS";"PDT";"PDT / PTC / PROS";"Suplente";"53";"0,00"
"";"";"1399";"JUCIARA NEGREIROS FONTINELE FERREIRA";"PT";"PT / PSD";"Suplente";"43";"0,00"
"";"";"1753";"TATIANA SANTOS PORTELA CARVALHO";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"39";"0,00"
"";"";"1316";"FRANCISCO COELHO DE SOUSA";"PT";"PT / PSD";"Suplente";"30";"0,00"
"";"";"4024";"MARIA DE FATIMA BRAGA GUIMARAES";"PSB";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"26";"0,00"
"";"";"6520";"LAYSE SANTANA RODRIGUES";"PC do B";"SD / PP / PC do B / PPS / PSDB / PSB";"Suplente";"26";"0,00"
"";"";"2844";"EVALDO DA SILVA LEAL";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"25";"0,00"
"";"";"2811";"FRANCISCO LOPES DA SILVA";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Suplente";"22";"0,00"
"";"";"2019";"ELIJANE CELIA CUTRIM BARROS";"PSC";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"20";"0,00"
"";"";"5144";"KARLA TYARA COSTA PINTO";"PEN";"PEN / PMN / PHS / PSC / PT do B";"Suplente";"15";"0,00"
"";"";"5537";"ALDILENE SILVA FERREIRA";"PSD";"PT / PSD";"Suplente";"5";"0,00"
"";"";"5538";"MARIA DE FÁTIMA TEIXEIRA DE SOUSA";"PSD";"PT / PSD";"Suplente";"4";"0,00"
"";"";"2501";"# MERCIAL LIMA DE ARRUDA";"DEM";"PMDB / DEM / PTB / PV / PRB / PR";"Não eleito";"0";"0,00"
"";"";"2728";"# JOSE DE RIBAMAR RIOS CAMPELO";"PSDC";"PSL / PSDC / PRP / PTN / PRTB";"Não eleito";"0";"0,00"
"";"";"1320";"# ANTONIO MARTINS";"PT";"PT / PSD";"Não eleito";"0";"0,00"
"";"";"2800";"# RAIMUNDO NONATO LISBOA";"PRTB";"PSL / PSDC / PRP / PTN / PRTB";"Não eleito";"0";"0,00"
"";"";"1314";"# LIANA MARA FURTADO GOMES";"PT";"PT / PSD";"Não eleito";"0";"0,00"
"";"";"5445";"# REGINALDO PEREIRA SANTOS";"PPL";"PPL";"Não eleito";"0";"0,00"
"";"";"1744";"# JEOVA ALVES DE SOUSA";"PSL";"PSL / PSDC / PRP / PTN / PRTB";"Não eleito";"0";"0,00"
"";"";"2730";"# HENRIQUE FURTADO PERLMUTTER";"PSDC";"PSL / PSDC / PRP / PTN / PRTB";"Não eleito";"0";"0,00"
"";"";"1611";"# ANTONIO NONATO SANTOS VIANA";"PSTU";"PSTU";"Não eleito";"0";"0,00"
"";"";"5188";"# RAIMUNDO FRANCISCO ARAÚJO BEZERRA";"PEN";"PEN / PMN / PHS / PSC / PT do B";"Não eleito";"0";"0,00"
"";"";"7081";"# JOSADAIQUE SANTIAGO SOUSA";"PT do B";"PEN / PMN / PHS / PSC / PT do B";"Não eleito";"0";"0,00"
"";"";"1340";"# ANA DELCITA SANTOS JACINTO TAVARES";"PT";"PT / PSD";"Não eleito";"0";"0,00"
"";"";"1610";"# LOURDIMAR DOS SANTOS E SILVA";"PSTU";"PSTU";"Não eleito";"0";"0,00"
"";"";"";"";"";"";"";"2.892.959";""
"";"";"";"";"";"";"";"2.892.959";""
"";"";"";"";"";"";"";"2.892.959";""
"MG";"Deputado Federal";"1312";"REGINALDO LÁZARO DE OLIVEIRA LOPES";"PT";"PT / PMDB / PC do B / PROS / PRB";"Eleito por QP";"310.226";"3,06"
"";"";"4550";"RODRIGO BATISTA DE CASTRO";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"292.848";"2,89"
"";"";"2505";"MISAEL ARTUR FERREIRA VARELLA";"DEM";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"258.363";"2,55"
"";"";"1307";"ODAIR JOSE DA CUNHA";"PT";"PT / PMDB / PC do B / PROS / PRB";"Eleito por QP";"201.782";"1,99"
"";"";"1311";"GABRIEL GUIMARÃES DE ANDRADE";"PT";"PT / PMDB / PC do B / PROS / PRB";"Eleito por QP";"200.014";"1,97"
"";"";"1391";"WELITON FERNANDES PRADO";"PT";"PT / PMDB / PC do B / PROS / PRB";"Eleito por QP";"186.098";"1,84"
"";"";"1199";"ODELMO LEÃO CARNEIRO SOBRINHO";"PP";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"179.652";"1,77"
"";"";"1433";"EROS FERREIRA BIONDINI";"PTB";"PTB / PMN";"Eleito por QP";"179.073";"1,77"
"";"";"5550";"JAIME MARTINS FILHO";"PSD";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"158.907";"1,57"
"";"";"1122";"ANTÔNIO PINHEIRO JÚNIOR";"PP";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"148.239";"1,46"
"";"";"1333";"PATRUS ANANIAS DE SOUSA";"PT";"PT / PMDB / PC do B / PROS / PRB";"Eleito por QP";"147.175";"1,45"
"";"";"1010";"GEORGE HILTON DOS SANTOS CECILIO";"PRB";"PT / PMDB / PC do B / PROS / PRB";"Eleito por QP";"146.792";"1,45"
"";"";"4044";"STEFANO AGUIAR DOS SANTOS";"PSB";"PSB / PPL / PRTB";"Eleito por QP";"144.153";"1,42"
"";"";"4560";"DOMINGOS SAVIO CAMPOS RESENDE";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"143.901";"1,42"
"";"";"4555";"MARCUS VINICIUS CAETANO PESTANA DA SILVA";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"131.687";"1,30"
"";"";"4535";"EDUARDO LUIZ BARROS BARBOSA";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"130.453";"1,29"
"";"";"1511";"MAURO RIBEIRO LOPES";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"Eleito por QP";"129.795";"1,28"
"";"";"1111";"DIMAS FABIANO TOLEDO JÚNIOR";"PP";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"129.096";"1,27"
"";"";"1510";"NEWTON CARDOSO JÚNIOR";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"Eleito por QP";"128.489";"1,27"
"";"";"2245";"OLAVO BILAC PINTO NETO";"PR";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"123.377";"1,22"
"";"";"1500";"LEONARDO LEMOS BARROS QUINTÃO";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"Eleito por QP";"118.470";"1,17"
"";"";"1145";"LUIZ FERNANDO RAMOS FARIA";"PP";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"117.542";"1,16"
"";"";"5545";"MARCOS MONTES CORDEIRO";"PSD";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"116.175";"1,15"
"";"";"1363";"JOSE LEONARDO COSTA MONTEIRO";"PT";"PT / PMDB / PC do B / PROS / PRB";"Eleito por QP";"115.336";"1,14"
"";"";"7070";"LUIS HENRIQUE DE OLIVEIRA RESENDE";"PT do B";"PT do B / PRP / PHS / PEN";"Eleito por QP";"114.948";"1,13"
"";"";"5555";"DIEGO LEONARDO DE ANDRADE CARVALHO";"PSD";"DEM / PSDB / PP / PR / PSD / SD";"Eleito por QP";"114.240";"1,13"
"";"";"1315";"JOÃO CARLOS SIQUEIRA";"PT";"PT / PMDB / PC do B / PROS / PRB";"Eleito por QP";"112.722";"1,11"
